ano;mes;uo;pessoal
2012;6;1371;1385492,46
2012;6;1401;34625414,99
2012;6;1411;320710,41
2012;6;1451;52128707,27
2012;6;1461;623380,2
2012;6;1471;391886,61
2012;6;1481;1864683,27
2012;6;1491;1722116,21
2012;6;1501;4814334,35
2012;6;1511;61683566,33
2012;6;1521;508566,56
2012;6;1531;421287,8
2012;6;1541;358697,94
2012;6;1571;813958,82
2012;6;1581;549754,18
2012;6;1591;127566,16
2012;6;1601;911629,73
2012;6;1631;1334494,7
2012;6;1941;9339279,68
2012;6;2011;9971697,2
2012;6;2041;165420,18
2012;6;2061;1292129,67
2012;6;2071;323389,1
2012;6;2081;465947,56
2012;6;2091;1002949,72
2012;6;2101;3424634,14
2012;6;2111;551226,26
2012;6;2121;53711517,65
2012;6;2141;1047315,65
2012;6;2151;803455,9
2012;6;2161;182772,91
2012;6;2171;178006,38
2012;6;2181;1127325,48
2012;6;2201;507951,23
2012;6;2211;84285,09
2012;6;2231;151973,55
2012;6;2241;594055,55
2012;6;2251;1159472,66
2012;6;2261;3040992,01
2012;6;2271;40262984,32
2012;6;2281;257698,45
2012;6;2301;10091515,71
2012;6;2311;11209831,95
2012;6;2321;4816464,35
2012;6;2331;868744,61
2012;6;2351;4552079,99
2012;6;2371;7069534,97
2012;6;2381;204747,22
2012;6;2391;1050601,42
2012;6;2401;216760,33
2012;6;2411;268491,92
2012;6;2421;299398,13
2012;6;2431;311634,44
2012;6;2441;212296,7
2012;6;2451;191824,3
2012;6;3041;15019202,86
2012;6;3051;5227629,58
2012;6;3151;453067,56
2012;6;4291;713502,2
2012;6;4461;487133439
2012;7;1071;610838,57
2012;7;1081;4320922,32
2012;7;1101;329682,94
2012;7;1111;53870,77
2012;7;1141;16421,06
2012;7;1161;7986
2012;7;1191;67598410,05
2012;7;1221;424723,96
2012;7;1231;495212,64
2012;7;1251;389029831,9
2012;7;1261;459526697,5
2012;7;1271;746051,15
2012;7;1301;640936,14
2012;7;1321;21389454,88
2012;7;1371;1528585,98
2012;7;1401;34209773,75
2012;7;1411;366336,35
2012;7;1451;53002861,98
2012;7;1461;678923,98
2012;7;1471;413101,73
2012;7;1481;1968731,26
2012;7;1491;1716137,91
2012;7;1501;4857171,85
2012;7;1511;59283694,41
2012;7;1521;523960,78
2012;7;1531;435300,18
2012;7;1541;344469,95
2012;7;1571;800156,22
2012;7;1581;565107,57
2012;7;1591;104488,14
2012;7;1601;1069153,18
2012;7;1631;1304105,37
2012;7;1941;9280923,75
2012;7;2011;10174402,3
2012;7;2041;161889,99
2012;7;2061;1351908,61
2012;7;2071;330848,81
2012;7;2081;468653,48
2012;7;2091;1033669,53
2012;7;2101;3499288,91
2012;7;2111;543823,25
2012;7;2121;53843427,14
2012;7;2141;1131545,52
2012;7;2151;808727,52
2012;7;2161;197341,28
2012;7;2171;180847,11
2012;7;2181;1146719,85
2012;7;2201;544432,2
2012;7;2211;80710,88
2012;7;2231;156877,83
2012;7;2241;632293,62
2012;7;2251;1176577,14
2012;7;2261;3078730,88
2012;7;2271;40589364,76
2012;7;2281;260346,08
2012;7;2301;10199827,64
2012;7;2311;11721800,32
2012;7;2321;5673344,64
2012;7;2331;931581,08
2012;7;2351;4585900,75
2012;7;2371;6415994,37
2012;7;2381;207056,94
2012;7;2391;1114007,88
2012;7;2401;201027,05
2012;7;2411;268046
2012;7;2421;311779,52
2012;7;2431;330484,99
2012;7;2441;220950,25
2012;7;2451;187242,96
2012;7;2461;28972,26
2012;7;3041;17383544,93
2012;7;3051;4916747,73
2012;7;3151;640114,02
2012;7;4291;695967,47
2012;7;4461;494228287
2012;8;1071;593926,95
2012;8;1081;5923706,45
2012;8;1101;336046,97
2012;8;1111;54776,51
2012;8;1141;16417,54
2012;8;1161;11573,28
2012;8;1191;69263874,67
2012;8;1221;405743,92
2012;8;1231;513713,34
2012;8;1251;391009624,7
2012;8;1261;449532101,1
2012;8;1271;762692,12
2012;8;1301;659089,14
2012;8;1321;22122453,18
2012;8;1371;1791264,41
2012;8;1401;34047487,43
2012;8;1411;349764,93
2012;8;1451;52489430,55
2012;8;1461;636687,66
2012;8;1471;424797,72
2012;8;1481;2059556,16
2012;8;1491;1785860,25
2012;8;1501;5169648,54
2012;8;1511;68233277,82
2012;8;1521;524593,93
2012;8;1531;429297,69
2012;8;1541;351331,44
2012;8;1571;845491,67
2012;8;1581;615042,18
2012;8;1591;115123,47
2012;8;1601;997255,41
2012;8;1631;1302743,12
2012;8;1941;9507416,94
2012;8;2011;10240193,6
2012;8;2041;157374,93
2012;8;2061;1360808,08
2012;8;2071;350650,49
2012;8;2081;502265,14
2012;8;2091;1123593,83
2012;8;2101;3996134,96
2012;8;2111;587283,28
2012;8;2121;53539214,04
2012;8;2141;1120232,4
2012;8;2151;752191,89
2012;8;2161;207146,98
2012;8;2171;181874,6
2012;8;2181;1245506,3
2012;8;2201;507805,72
2012;8;2211;80331,46
2012;8;2231;154140,48
2012;8;2241;637985,57
2012;8;2251;1156126,32
2012;8;2261;3288163,58
2012;8;2271;45466098,49
2012;8;2281;258898,85
2012;8;2301;10453744,48
2012;8;2311;12403218,42
2012;8;2321;5602203,89
2012;8;2331;952982,65
2012;8;2351;4730934,83
2012;8;2371;7468164,76
2012;8;2381;214232,36
2012;8;2391;1123063
2012;8;2401;210906,7
2012;8;2411;266354,76
2012;8;2421;313943,32
2012;8;2431;306886,8
2012;8;2441;219939,89
2012;8;2451;181993,1
2012;8;2461;53608,57
2012;8;3041;14649086,28
2012;8;3051;5001226,09
2012;8;3151;540450,15
2012;8;4291;563296,79
2012;8;4461;502643270,4
2012;9;1071;473213,63
2012;9;1081;6609460,84
2012;9;1101;373001,73
2012;9;1111;54041,17
2012;9;1141;16420,18
2012;9;1161;10818,06
2012;9;1191;70615300,33
2012;9;1221;437069,87
2012;9;1231;534985,84
2012;9;1251;389820542,4
2012;9;1261;451224417,8
2012;9;1271;773998,89
2012;9;1301;692322,33
2012;9;1321;25902958,74
2012;9;1371;1755232,77
2012;9;1401;34607727,87
2012;9;1411;368179,41
2012;9;1451;53280724,51
2012;9;1461;777412,82
2012;9;1471;429872,31
2012;9;1481;2014066,22
2012;9;1491;1644009,02
2012;9;1501;5432728,4
2012;9;1511;64707504,88
2012;9;1521;554922,95
2012;9;1531;429878,44
2012;9;1541;362970,23
2012;9;1571;876533,38
2012;9;1581;634814,96
2012;9;1591;118197,29
2012;9;1601;1058377,81
2012;9;1631;1294724,31
2012;9;1941;9283657,5
2012;9;2011;11489963
2012;9;2041;157044,95
2012;9;2061;1494377,95
2012;9;2071;332839,68
2012;9;2081;479360,79
2012;9;2091;1126669,19
2012;9;2101;4250780,61
2012;9;2111;565676,91
2012;9;2121;53716203,23
2012;9;2141;1140364,32
2012;9;2151;1112447,79
2012;9;2161;212311,24
2012;9;2171;175990,97
2012;9;2181;1228095,11
2012;9;2201;511300,35
2012;9;2211;80782,53
2012;9;2231;165801,31
2012;9;2241;669910,18
2012;9;2251;1159519,31
2012;9;2261;3500313,81
2012;9;2271;49358624,46
2012;9;2281;262356,87
2012;9;2301;10467722,94
2012;9;2311;12958370,91
2012;9;2321;5665451,41
2012;9;2331;958810,27
2012;9;2351;5055880,51
2012;9;2371;7698629,71
2012;9;2381;222675,16
2012;9;2391;1119385,86
2012;9;2401;201120,92
2012;9;2411;254405,81
2012;9;2421;320987,15
2012;9;2431;323260
2012;9;2441;232622,99
2012;9;2451;183688,89
2012;9;2461;80426,09
2012;9;3041;17194300,03
2012;9;3051;6368140,84
2012;9;3151;481058,63
2012;9;4291;680143,5
2012;9;4461;496373523,2
2012;10;1071;701415,97
2012;10;1081;8205089,16
2012;10;1101;350974,35
2012;10;1111;55736,89
2012;10;1141;20490,99
2012;10;1161;15045,36
2012;10;1191;93806705,21
2012;10;1221;468408,63
2012;10;1231;630311,44
2012;10;1251;439505529,8
2012;10;1261;571861555,7
2012;10;1271;892019,47
2012;10;1301;761781,49
2012;10;1321;34841700,99
2012;10;1371;2014254,22
2012;10;1401;39065776,85
2012;10;1411;392497,16
2012;10;1451;58657092,48
2012;10;1461;698558,84
2012;10;1471;470165,16
2012;10;1481;2672966,39
2012;10;1491;1986682,88
2012;10;1501;6245196,52
2012;10;1511;95499213,03
2012;10;1521;608708,1
2012;10;1531;463699,06
2012;10;1541;438084,65
2012;10;1571;964703,69
2012;10;1581;773046,98
2012;10;1591;138910,8
2012;10;1601;1063277,43
2012;10;1631;1389755,31
2012;10;1941;10249994,44
2012;10;2011;14653012,1
2012;10;2041;181921,64
2012;10;2061;1866852,76
2012;10;2071;340000,26
2012;10;2081;640321,6
2012;10;2091;1403296,61
2012;10;2101;5148257,95
2012;10;2111;786659,54
2012;10;2121;59976860,08
2012;10;2141;1309548,2
2012;10;2151;845590,3
2012;10;2161;275035,01
2012;10;2171;186036,95
2012;10;2181;1728987,41
2012;10;2201;644123,45
2012;10;2211;88682,43
2012;10;2231;193366,58
2012;10;2241;761840,09
2012;10;2251;1289099,97
2012;10;2261;3857206,76
2012;10;2271;53443946,7
2012;10;2281;320394,86
2012;10;2301;14303250,46
2012;10;2311;16396486,91
2012;10;2321;6657476,59
2012;10;2331;1273982,91
2012;10;2351;6516826,24
2012;10;2371;9185317,1
2012;10;2381;269597,99
2012;10;2391;1457673,51
2012;10;2401;275795,61
2012;10;2411;335356,47
2012;10;2421;369036,58
2012;10;2431;341583,13
2012;10;2441;264453,1
2012;10;2451;184690,55
2012;10;2461;114813,59
2012;10;3041;12863304,27
2012;10;3051;5082896,57
2012;10;3151;434437,6
2012;10;4291;660924,61
2012;10;4461;502379307,9
2012;11;1071;1298258,87
2012;11;1081;8331706,36
2012;11;1101;656435,52
2012;11;1111;88086,16
2012;11;1141;42870,25
2012;11;1161;28438,69
2012;11;1191;136462550,3
2012;11;1221;763320,24
2012;11;1231;1000677,68
2012;11;1251;861455716,5
2012;11;1261;878489211,7
2012;11;1271;1434090,83
2012;11;1301;1312000,53
2012;11;1321;49526913,21
2012;11;1371;3326554,3
2012;11;1401;39150097,02
2012;11;1411;676558,93
2012;11;1451;111228727
2012;11;1461;1346052,39
2012;11;1471;806001,66
2012;11;1481;3920203,44
2012;11;1491;3431278,72
2012;11;1501;10287733,44
2012;11;1511;136610447,3
2012;11;1521;1205340,95
2012;11;1531;824295,47
2012;11;1541;726737,86
2012;11;1571;1644360,33
2012;11;1581;1150801,95
2012;11;1591;228117,94
2012;11;1601;1874771,16
2012;11;1631;2556337,78
2012;11;1941;19976950,3
2012;11;2011;19963550,3
2012;11;2041;306585,25
2012;11;2061;2968506,53
2012;11;2071;701974,05
2012;11;2081;835646,33
2012;11;2091;2070812,5
2012;11;2101;7644467
2012;11;2111;1194658,28
2012;11;2121;60270028,93
2012;11;2141;2191197,52
2012;11;2151;1581697,35
2012;11;2161;403021,12
2012;11;2171;340158,97
2012;11;2181;2424107,21
2012;11;2201;978401,35
2012;11;2211;178984,25
2012;11;2231;303660,45
2012;11;2241;1231765,28
2012;11;2251;2133871,93
2012;11;2261;5414477,95
2012;11;2271;88739018,35
2012;11;2281;522606,47
2012;11;2301;20166165,08
2012;11;2311;25094911,07
2012;11;2321;9847420,13
2012;11;2331;1870696,65
2012;11;2351;9754800,33
2012;11;2371;14220189,13
2012;11;2381;427039,75
2012;11;2391;2029121,8
2012;11;2401;406993,25
2012;11;2411;491136,74
2012;11;2421;640990,37
2012;11;2431;548666,58
2012;11;2441;430235,97
2012;11;2451;364264,79
2012;11;2461;187449,58
2012;11;3041;16459918,08
2012;11;3051;6381039,33
2012;11;3151;587571,14
2012;11;4291;719106,17
2012;11;4461;913463101,1
2012;12;1071;801437,12
2012;12;1081;6085416,87
2012;12;1101;326964,79
2012;12;1111;44862,84
2012;12;1141;23627,45
2012;12;1161;15045,36
2012;12;1191;71643336,78
2012;12;1221;446897,05
2012;12;1231;520836,72
2012;12;1251;445719816,5
2012;12;1261;446592760
2012;12;1271;777316,32
2012;12;1301;779032,21
2012;12;1321;26654701,76
2012;12;1371;2034925,45
2012;12;1401;76824644,03
2012;12;1411;353193,47
2012;12;1451;60783126,29
2012;12;1461;801086,04
2012;12;1471;434120,56
2012;12;1481;2114837,54
2012;12;1491;1898489,55
2012;12;1501;5429538,53
2012;12;1511;69397377,51
2012;12;1521;726644,39
2012;12;1531;444226,91
2012;12;1541;384241,64
2012;12;1571;826295,18
2012;12;1581;603108,2
2012;12;1591;110642,92
2012;12;1601;1042133,11
2012;12;1631;1361143,63
2012;12;1941;9900794,24
2012;12;2011;16494502,61
2012;12;2041;148270,31
2012;12;2061;1566561,39
2012;12;2071;305605,43
2012;12;2081;436659,26
2012;12;2091;1099460,87
2012;12;2101;4157964,13
2012;12;2111;576643,63
2012;12;2121;118366882,6
2012;12;2141;1172823,12
2012;12;2151;804254,55
2012;12;2161;208869,19
2012;12;2171;172340,51
2012;12;2181;1234543,16
2012;12;2201;536200,22
2012;12;2211;83575,43
2012;12;2231;163380,11
2012;12;2241;635667,75
2012;12;2251;1124721,12
2012;12;2261;4705041,07
2012;12;2271;51829130,03
2012;12;2281;273647,33
2012;12;2301;10630274,9
2012;12;2311;13320931,3
2012;12;2321;6148825,97
2012;12;2331;938553,85
2012;12;2351;4879737,59
2012;12;2371;7516622,01
2012;12;2381;222443,33
2012;12;2391;1140568
2012;12;2401;205979,79
2012;12;2411;241247,05
2012;12;2421;337923,22
2012;12;2431;284200,36
2012;12;2441;237798,35
2012;12;2451;185057,14
2012;12;2461;130991,85
2012;12;3041;21715995,94
2012;12;3051;8846901,06
2012;12;3151;716434,83
2012;12;4291;670775,08
2012;12;4461;576029070,8
2013;1;1071;771880,97
2013;1;1081;7521444,79
2013;1;1101;369018,5
2013;1;1111;47031,43
2013;1;1141;23702,36
2013;1;1161;19617,43
2013;1;1191;76182612,02
2013;1;1221;470702,83
2013;1;1231;551078,96
2013;1;1251;431581649,2
2013;1;1261;522829962,7
2013;1;1271;802116,2
2013;1;1301;738116,88
2013;1;1321;29845880,3
2013;1;1371;2040549,91
2013;1;1401;38528509,94
2013;1;1411;374009,27
2013;1;1451;64084794,18
2013;1;1461;732004,99
2013;1;1471;480641,48
2013;1;1481;2166479,5
2013;1;1491;1908740,7
2013;1;1501;5786577,54
2013;1;1511;75265206,27
2013;1;1521;809705,73
2013;1;1531;496072,07
2013;1;1541;401053,84
2013;1;1571;911460,25
2013;1;1581;622674,06
2013;1;1591;128434,98
2013;1;1601;1052159,08
2013;1;1631;1450830,26
2013;1;1941;9966109,38
2013;1;2011;13330259,8
2013;1;2041;163325,31
2013;1;2061;1549952,46
2013;1;2071;414651,23
2013;1;2081;513238,35
2013;1;2091;1177242,47
2013;1;2101;4359280,69
2013;1;2111;650136,29
2013;1;2121;60387590,44
2013;1;2141;1190289,99
2013;1;2151;1011050,1
2013;1;2161;225126,78
2013;1;2171;219445,86
2013;1;2181;1444357,16
2013;1;2201;572103,88
2013;1;2211;93394,41
2013;1;2231;169943,91
2013;1;2241;649921,4
2013;1;2251;1210397,96
2013;1;2261;4498872,41
2013;1;2271;55695477,94
2013;1;2281;310936,67
2013;1;2301;11010505,29
2013;1;2311;17680255,79
2013;1;2321;8126753,93
2013;1;2331;1073192,35
2013;1;2351;6350356,1
2013;1;2371;7754023,91
2013;1;2381;239821,04
2013;1;2391;1209896,31
2013;1;2401;230806,14
2013;1;2411;272722,6
2013;1;2421;349556,47
2013;1;2431;291958,48
2013;1;2441;230748,31
2013;1;2451;205947,54
2013;1;2461;123687,56
2013;1;3041;13737157,4
2013;1;3051;5077577,22
2013;1;3151;416217,89
2013;1;4291;480860,83
2013;1;4461;529604030
2013;2;1071;694475,84
2013;2;1081;6477108,85
2013;2;1101;327065,51
2013;2;1111;46075,61
2013;2;1141;26039,8
2013;2;1161;15609
2013;2;1191;71702839,74
2013;2;1221;437892,71
2013;2;1231;514017,35
2013;2;1251;421302933,4
2013;2;1261;407373923,1
2013;2;1271;747431,61
2013;2;1301;714669,68
2013;2;1321;26543042,95
2013;2;1371;1908852,87
2013;2;1401;38706000,1
2013;2;1411;355666,88
2013;2;1451;61163706,65
2013;2;1461;722019,45
2013;2;1471;423523,79
2013;2;1481;2035001,3
2013;2;1491;1857691,47
2013;2;1501;5493320,54
2013;2;1511;71438312,67
2013;2;1521;720135,97
2013;2;1531;451046,7
2013;2;1541;374284,66
2013;2;1571;875968,06
2013;2;1581;610241,03
2013;2;1591;115315,32
2013;2;1601;1030282,73
2013;2;1631;1387319,78
2013;2;1941;9925909,66
2013;2;2011;10809666,85
2013;2;2041;148336,07
2013;2;2061;1734815,02
2013;2;2071;299937,84
2013;2;2081;420596,84
2013;2;2091;1194371,59
2013;2;2101;3909407,56
2013;2;2111;579491,04
2013;2;2121;62076556,21
2013;2;2141;1150598,2
2013;2;2151;671249,03
2013;2;2161;207542,37
2013;2;2171;157542,31
2013;2;2181;1220677,07
2013;2;2201;525845,81
2013;2;2211;89951
2013;2;2231;156847,39
2013;2;2241;623586,57
2013;2;2251;1209014,31
2013;2;2261;5453556,72
2013;2;2271;61022480,23
2013;2;2281;292248,51
2013;2;2301;10438550,34
2013;2;2311;14385006,17
2013;2;2321;7536874,62
2013;2;2331;1027864,71
2013;2;2351;4867499,73
2013;2;2371;7277592,42
2013;2;2381;229455,63
2013;2;2391;1189116,44
2013;2;2401;206030,5
2013;2;2411;267248,71
2013;2;2421;338278,87
2013;2;2431;268648,3
2013;2;2441;229104,18
2013;2;2451;184586,24
2013;2;2461;127937,33
2013;2;3041;15140402,13
2013;2;3051;5125512,13
2013;2;3151;475099,88
2013;2;4291;529535,36
2013;2;4431;1971,21
2013;2;4461;519172937,1
2013;3;1071;689825,03
2013;3;1081;7947913,73
2013;3;1101;337753,67
2013;3;1111;48709,99
2013;3;1141;23532,28
2013;3;1161;16746,27
2013;3;1191;70512314,9
2013;3;1221;430385,6
2013;3;1231;507340,6
2013;3;1251;436361869,1
2013;3;1261;467581240,7
2013;3;1271;734861,01
2013;3;1301;683682,76
2013;3;1321;25624269,67
2013;3;1371;1952836,71
2013;3;1401;39168011,14
2013;3;1411;362082,16
2013;3;1451;62906860,64
2013;3;1461;739016,61
2013;3;1471;413153,23
2013;3;1481;2055897,3
2013;3;1491;1783239,17
2013;3;1501;5502361,34
2013;3;1511;71513845,43
2013;3;1521;712168,05
2013;3;1531;454003,73
2013;3;1541;362333,72
2013;3;1571;872133,48
2013;3;1581;594476,12
2013;3;1591;124605,48
2013;3;1601;1025910,86
2013;3;1631;1390236,62
2013;3;1941;9991849,04
2013;3;2011;13749100,08
2013;3;2041;157576,94
2013;3;2061;1628715,95
2013;3;2071;354446,13
2013;3;2081;413480,77
2013;3;2091;1072289,31
2013;3;2101;3925827,87
2013;3;2111;513970,46
2013;3;2121;62308807,45
2013;3;2141;1162223,84
2013;3;2151;695731,36
2013;3;2161;195522,82
2013;3;2171;165361,07
2013;3;2181;1261143,81
2013;3;2201;522000,3
2013;3;2211;96758,35
2013;3;2231;156926,41
2013;3;2241;615312,22
2013;3;2251;1140037,41
2013;3;2261;4085406,15
2013;3;2271;57702938,64
2013;3;2281;307979,8
2013;3;2301;10080109,41
2013;3;2311;12893647,82
2013;3;2321;6188029,31
2013;3;2331;1023058,99
2013;3;2351;5412929,67
2013;3;2371;7194960
2013;3;2381;214181,66
2013;3;2391;1190932,78
2013;3;2401;214795
2013;3;2411;242757,58
2013;3;2421;325173,66
2013;3;2431;261374,21
2013;3;2441;231411,32
2013;3;2451;188974,42
2013;3;2461;135002,43
2013;3;3041;16889195,43
2013;3;3051;5223032,18
2013;3;3151;450159,08
2013;3;4291;637435,56
2013;3;4431;17272,99
2013;3;4461;530319156
2013;4;1071;670454,96
2013;4;1081;8186257,34
2013;4;1101;334451,65
2013;4;1111;51571,65
2013;4;1141;23531,4
2013;4;1161;16422,6
2013;4;1191;71418148,67
2013;4;1221;420005,88
2013;4;1231;514014,29
2013;4;1251;429643975,6
2013;4;1261;485936614,8
2013;4;1271;729303,97
2013;4;1301;683410,03
2013;4;1321;25886861,8
2013;4;1371;1981064,41
2013;4;1401;37075540,82
2013;4;1411;364186,44
2013;4;1451;64014377,27
2013;4;1461;721925,52
2013;4;1471;421264,54
2013;4;1481;2017563,92
2013;4;1491;1813656,98
2013;4;1501;5892841,67
2013;4;1511;72971799,23
2013;4;1521;713634,31
2013;4;1531;446602,58
2013;4;1541;376160,24
2013;4;1571;900277,62
2013;4;1581;584125,93
2013;4;1591;135848,13
2013;4;1601;1049531,64
2013;4;1631;1420686,43
2013;4;1941;10170956,15
2013;4;2011;14608622,38
2013;4;2041;167283,32
2013;4;2061;1918564,93
2013;4;2071;322601,72
2013;4;2081;394075,9
2013;4;2091;1104110,5
2013;4;2101;3873622,02
2013;4;2111;520612,84
2013;4;2121;62152105,21
2013;4;2141;1178401,99
2013;4;2151;859800,94
2013;4;2161;203421,53
2013;4;2171;171076,06
2013;4;2181;1299955,97
2013;4;2201;539101,42
2013;4;2211;92173,92
2013;4;2231;155398,07
2013;4;2241;641035,69
2013;4;2251;1126957,17
2013;4;2261;3776818,57
2013;4;2271;51707939,78
2013;4;2281;309495,1
2013;4;2301;10077171,14
2013;4;2311;13547339,46
2013;4;2321;6208811,94
2013;4;2331;1044987,28
2013;4;2351;5563705,17
2013;4;2371;7347531,97
2013;4;2381;237066,74
2013;4;2391;1189870,16
2013;4;2401;206723,56
2013;4;2411;255378,8
2013;4;2421;336564,67
2013;4;2431;281771,13
2013;4;2441;235381,33
2013;4;2451;187124,81
2013;4;2461;140731,84
2013;4;3041;12389195,43
2013;4;3051;5265518,41
2013;4;3151;442038,1
2013;4;4291;665901,01
2013;4;4431;64951,38
2013;4;4461;541352823,6
2013;5;1071;683080,8
2013;5;1081;8419715,98
2013;5;1101;368375,34
2013;5;1111;55003,99
2013;5;1141;26214,25
2013;5;1161;16422,6
2013;5;1191;70780372,97
2013;5;1221;436693,38
2013;5;1231;508730,34
2013;5;1251;426713915,6
2013;5;1261;491708896,7
2013;5;1271;728115,07
2013;5;1301;682441,48
2013;5;1321;25775956,99
2013;5;1371;1982202,94
2013;5;1401;40070177,03
2013;5;1411;360236,08
2013;5;1451;62893809,34
2013;5;1461;701018,65
2013;5;1471;412947,58
2013;5;1481;2077693,1
2013;5;1491;1782559,35
2013;5;1501;5759399,75
2013;5;1511;72781742,99
2013;5;1521;895092,86
2013;5;1531;441538,26
2013;5;1541;375353,01
2013;5;1571;860132,49
2013;5;1581;560700,63
2013;5;1591;142003,47
2013;5;1601;1071427,19
2013;5;1631;1457191,82
2013;5;1941;10018835,46
2013;5;2011;14372539,25
2013;5;2041;159206,53
2013;5;2061;1776281,28
2013;5;2071;308771,24
2013;5;2081;384616,35
2013;5;2091;1052114,4
2013;5;2101;3889440,51
2013;5;2111;504754,58
2013;5;2121;58412589,03
2013;5;2141;1130528,09
2013;5;2151;934493,13
2013;5;2161;202985,56
2013;5;2171;181096,78
2013;5;2181;1284628,9
2013;5;2201;556423,22
2013;5;2211;90873,29
2013;5;2231;156377,46
2013;5;2241;635298,24
2013;5;2251;1108826,85
2013;5;2261;3901340,77
2013;5;2271;51991662,73
2013;5;2281;311929,75
2013;5;2301;9868615,69
2013;5;2311;13507527,29
2013;5;2321;6291860,06
2013;5;2331;1037364,37
2013;5;2351;5327545,72
2013;5;2371;7125751,26
2013;5;2381;228478,54
2013;5;2391;1157075,15
2013;5;2401;203231,18
2013;5;2411;262716,31
2013;5;2421;354164,08
2013;5;2431;278525,16
2013;5;2441;239844,82
2013;5;2451;183792,03
2013;5;2461;141511,56
2013;5;3041;16126094,48
2013;5;3051;5360992,77
2013;5;3151;412071,72
2013;5;4291;654772,96
2013;5;4431;140897,23
2013;5;4461;538415589,6
2013;6;1071;687937,69
2013;6;1081;8308909,47
2013;6;1101;319728,17
2013;6;1111;54070,67
2013;6;1141;23533,16
2013;6;1161;16422,6
2013;6;1191;70615267,13
2013;6;1221;431406,62
2013;6;1231;511644,36
2013;6;1251;436819363
2013;6;1261;488207843,4
2013;6;1271;734689,46
2013;6;1301;722390,85
2013;6;1321;26651265,63
2013;6;1371;1977703,26
2013;6;1401;39990654,1
2013;6;1411;354629,81
2013;6;1451;63851593,08
2013;6;1461;699781,15
2013;6;1471;411403,52
2013;6;1481;2050315,8
2013;6;1491;1813726,77
2013;6;1501;5640203,23
2013;6;1511;71063341,13
2013;6;1521;926655,93
2013;6;1531;560185,15
2013;6;1541;389069,78
2013;6;1571;849215,16
2013;6;1581;559674,19
2013;6;1591;138826,17
2013;6;1601;1127458,48
2013;6;1631;1413437,87
2013;6;1941;9852831,45
2013;6;2011;13950133,25
2013;6;2041;159002,12
2013;6;2061;2630720,58
2013;6;2071;316821,03
2013;6;2081;376796,04
2013;6;2091;1065018,68
2013;6;2101;3899683,77
2013;6;2111;497053,66
2013;6;2121;67348897,06
2013;6;2141;1126833,94
2013;6;2151;874657,43
2013;6;2161;200642,51
2013;6;2171;167661,4
2013;6;2181;1344153,59
2013;6;2201;557433,75
2013;6;2211;90205,11
2013;6;2231;152704,61
2013;6;2241;636969,67
2013;6;2251;1115345,98
2013;6;2261;3974846,88
2013;6;2271;51562149,09
2013;6;2281;330421,6
2013;6;2301;9969193,01
2013;6;2311;13964146,44
2013;6;2321;6350324,4
2013;6;2331;1029404,8
2013;6;2351;5363773,79
2013;6;2371;7150911,39
2013;6;2381;227397,19
2013;6;2391;1343804,66
2013;6;2401;214065,07
2013;6;2411;255458,18
2013;6;2421;366212
2013;6;2431;259276,44
2013;6;2441;246988,76
2013;6;2451;182843,33
2013;6;2461;142516,47
2013;6;3041;15973084,11
2013;6;3051;5720605,21
2013;6;3151;448544,75
2013;6;4291;639762,74
2013;6;4431;208156,66
2013;6;4461;538718291,3
2013;7;1071;733393,74
2013;7;1081;9964350,8
2013;7;1101;353789,39
2013;7;1111;66485,68
2013;7;1141;23542,54
2013;7;1161;16422,6
2013;7;1191;74813219,37
2013;7;1221;455650,61
2013;7;1231;535934,81
2013;7;1251;430100554,1
2013;7;1261;525706594,4
2013;7;1271;780660,97
2013;7;1301;768287,58
2013;7;1321;27838590,64
2013;7;1371;2031667,01
2013;7;1401;38957610,43
2013;7;1411;364881,79
2013;7;1451;65623844,28
2013;7;1461;737827,35
2013;7;1471;445324,17
2013;7;1481;2229194,3
2013;7;1491;1908359,77
2013;7;1501;5945834,11
2013;7;1511;72628021,76
2013;7;1521;959869,2
2013;7;1531;574551,39
2013;7;1541;451997,1
2013;7;1571;879651,97
2013;7;1581;587316,74
2013;7;1591;150779,97
2013;7;1601;1177743,52
2013;7;1631;1444371,07
2013;7;1941;9951533,32
2013;7;2011;14774650,32
2013;7;2041;162672,8
2013;7;2061;1908423,17
2013;7;2071;336708,61
2013;7;2081;389774,59
2013;7;2091;1124387,08
2013;7;2101;4011448,21
2013;7;2111;548483,03
2013;7;2121;63684925,19
2013;7;2141;1258585,97
2013;7;2151;898737,79
2013;7;2161;220088,94
2013;7;2171;176254,95
2013;7;2181;1373076,58
2013;7;2201;580557,74
2013;7;2211;82929,06
2013;7;2231;164819,44
2013;7;2241;696447,8
2013;7;2251;1153473,38
2013;7;2261;3963448,45
2013;7;2271;53104382,81
2013;7;2281;294747,41
2013;7;2301;10957694,24
2013;7;2311;13906020,48
2013;7;2321;7302793,1
2013;7;2331;1047868,73
2013;7;2351;5239309,4
2013;7;2371;7243921,72
2013;7;2381;236844,06
2013;7;2391;1129421,57
2013;7;2401;206654,51
2013;7;2411;272911,51
2013;7;2421;398099,06
2013;7;2431;290594,5
2013;7;2441;285883,23
2013;7;2451;192729,77
2013;7;2461;144492,87
2013;7;3041;15489628,24
2013;7;3051;5251940,77
2013;7;3151;647244,49
2013;7;4291;660516,97
2013;7;4431;314121,18
2013;7;4461;539086499,5
